#   10Be/9Be  ISOMAX(1998/08)
#   <E>  Elo  Eup   y   ystat_lo  ystat_up  ysyst_lo  ysyst_up  yerrtot_lo  yerrtot_up
5.147500e-01 2.570000e-01 1.031000e+00 1.950000e-01 3.600000e-02 3.600000e-02 3.900000e-02 3.900000e-02 5.307542e-02 5.307542e-02
1.515230e+00 1.131000e+00 2.030000e+00 3.170000e-01 1.090000e-01 1.090000e-01 4.200000e-02 4.200000e-02 1.168118e-01 1.168118e-01
